label,key,iri,type
Symbolic and Algebraic Computation (EUROSAM),streams/conf/eurosam,https://dblp.org/streams/conf/eurosam,https://dblp.org/rdf/schema#Conference
"Workshop on Aspects, Components, and Patterns for Infrastructure Software (ACP4IS)",streams/conf/acp4is,https://dblp.org/streams/conf/acp4is,https://dblp.org/rdf/schema#Conference
ACPC Conference (ACPC),streams/conf/acpc,https://dblp.org/streams/conf/acpc,https://dblp.org/rdf/schema#Conference
European Robotics Symposium (EUROS),streams/conf/euros,https://dblp.org/streams/conf/euros,https://dblp.org/rdf/schema#Conference
Asian Conference on Pattern Recognition (ACPR),streams/conf/acpr,https://dblp.org/streams/conf/acpr,https://dblp.org/rdf/schema#Conference
International Conference on Advances in Computing Research (ACR),streams/conf/acr,https://dblp.org/streams/conf/acr,https://dblp.org/rdf/schema#Conference
"EuroVis Workshop on Reproducibility, Verification, and Validation in Visualization (EuroRV³)",streams/conf/eurorvvv-ws,https://dblp.org/streams/conf/eurorvvv-ws,https://dblp.org/rdf/schema#Conference
International Conference on Cellular Automata for Research and Industry (ACRI),streams/conf/acri,https://dblp.org/streams/conf/acri,https://dblp.org/rdf/schema#Conference
International Conference on Advanced Communication Systems and Information Security (ACOSIS),streams/conf/acosis,https://dblp.org/streams/conf/acosis,https://dblp.org/rdf/schema#Conference
European Conference on Pattern Languages of Programs (EuroPLoP),streams/conf/europlop,https://dblp.org/streams/conf/europlop,https://dblp.org/rdf/schema#Conference
The Analysis of Concurrent Systems,streams/conf/acs,https://dblp.org/streams/conf/acs,https://dblp.org/rdf/schema#Conference
International Conference on Advanced Computer Systems (ACS),streams/conf/acs2,https://dblp.org/streams/conf/acs2,https://dblp.org/rdf/schema#Conference
European Public Key Infrastructure Workshop (EuroPKI),streams/conf/europki,https://dblp.org/streams/conf/europki,https://dblp.org/rdf/schema#Conference
Annual Computer Security Applications Conference (ACSAC),streams/conf/acsac,https://dblp.org/streams/conf/acsac,https://dblp.org/rdf/schema#Conference
Australasian Computer Science Conference (ACSC),streams/conf/acsc,https://dblp.org/streams/conf/acsc,https://dblp.org/rdf/schema#Conference
International Conference on Computational and Corpus-Based Phraseology (Europhras),streams/conf/europhras,https://dblp.org/streams/conf/europhras,https://dblp.org/rdf/schema#Conference
International Conference on Application of Concurrency to System Design (ACSD),streams/conf/acsd,https://dblp.org/streams/conf/acsd,https://dblp.org/rdf/schema#Conference
ACM Symposium on Graphic Languages,streams/conf/acmsgl,https://dblp.org/streams/conf/acmsgl,https://dblp.org/rdf/schema#Conference
Algebraic and Coalgebraic Methods in the Mathematics of Program Construction,streams/conf/acmmpc,https://dblp.org/streams/conf/acmmpc,https://dblp.org/rdf/schema#Conference
Memory System Performance and Correctness (MSP),streams/conf/ACMmsp,https://dblp.org/streams/conf/ACMmsp,https://dblp.org/rdf/schema#Conference
European Conference on Smart Sensing and Context (EuroSSC),streams/conf/eurossc,https://dblp.org/streams/conf/eurossc,https://dblp.org/rdf/schema#Conference
ACM Policy,streams/conf/ACMpolicy,https://dblp.org/streams/conf/ACMpolicy,https://dblp.org/rdf/schema#Conference
International Conference on Analytical and Computational Methods in Probability Theory (ACMPT),streams/conf/acmpt,https://dblp.org/streams/conf/acmpt,https://dblp.org/rdf/schema#Conference
European Conference on Software Process Improvement (EuroSPI),streams/conf/eurospi,https://dblp.org/streams/conf/eurospi,https://dblp.org/rdf/schema#Conference
ACM Conference on Reproducibility and Replicability (ACM-REP),streams/conf/acmrep,https://dblp.org/streams/conf/acmrep,https://dblp.org/rdf/schema#Conference
ACM Southeast Regional Conference,streams/conf/ACMse,https://dblp.org/streams/conf/ACMse,https://dblp.org/rdf/schema#Conference
European Conference on Speech Communication and Technology (EUROSPEECH),streams/conf/eurospeech,https://dblp.org/streams/conf/eurospeech,https://dblp.org/rdf/schema#Conference
Australasian Conference on Computer Science Education (ACSE),streams/conf/acse,https://dblp.org/streams/conf/acse,https://dblp.org/rdf/schema#Conference
ACM Turing Celebration Conference (ACM TUR-C),streams/conf/acmturc,https://dblp.org/streams/conf/acmturc,https://dblp.org/rdf/schema#Conference
European Symposium on Security and Privacy (EuroS&P),streams/conf/eurosp,https://dblp.org/streams/conf/eurosp,https://dblp.org/rdf/schema#Conference
International Conference on Advanced Communication and Networking (ACN),streams/conf/acn,https://dblp.org/streams/conf/acn,https://dblp.org/rdf/schema#Conference
International Conference on Applied Cryptography and Network Security (ACNS),streams/conf/acns,https://dblp.org/streams/conf/acns,https://dblp.org/rdf/schema#Conference
EUROSIM International Conference (EUROSIM),streams/conf/eurosim,https://dblp.org/streams/conf/eurosim,https://dblp.org/rdf/schema#Conference
Agent Communication (AC),streams/conf/acom,https://dblp.org/streams/conf/acom,https://dblp.org/rdf/schema#Conference
International Conference on Advanced Computing and Analytics (ACOMPA),streams/conf/acomp,https://dblp.org/streams/conf/acomp,https://dblp.org/rdf/schema#Conference
European Workshop on System Security (EUROSEC),streams/conf/eurosec,https://dblp.org/streams/conf/eurosec,https://dblp.org/rdf/schema#Conference
"International Conference on Advanced Computing, Networking and Security (ADCONS)",streams/conf/adcons,https://dblp.org/streams/conf/adcons,https://dblp.org/rdf/schema#Conference
AdaTEC Conference on Ada,streams/conf/adatec,https://dblp.org/streams/conf/adatec,https://dblp.org/rdf/schema#Conference
Applications of Databases (ADB),streams/conf/adb,https://dblp.org/streams/conf/adb,https://dblp.org/rdf/schema#Conference
EUROMEDIA,streams/conf/euromedia,https://dblp.org/streams/conf/euromedia,https://dblp.org/rdf/schema#Conference
Symposium on Advances in Databases and Information Systems (ADBIS),streams/conf/adbis,https://dblp.org/streams/conf/adbis,https://dblp.org/rdf/schema#Conference
Advances in Data Base Theory (ADBT),streams/conf/adbt,https://dblp.org/streams/conf/adbt,https://dblp.org/rdf/schema#Conference
International Euro-Mediterranean Conference (EuroMed),streams/conf/euromed,https://dblp.org/streams/conf/euromed,https://dblp.org/rdf/schema#Conference
Australasian Database Conference (ADC),streams/conf/adc,https://dblp.org/streams/conf/adc,https://dblp.org/rdf/schema#Conference
Application and Development of Computer Games (ADCOG),streams/conf/adcog,https://dblp.org/streams/conf/adcog,https://dblp.org/rdf/schema#Conference
European Conference on Interactive TV and Video (EuroITV),streams/conf/euroitv,https://dblp.org/streams/conf/euroitv,https://dblp.org/rdf/schema#Conference
EUROMICRO Conference on Software Engineering and Advanced Applications (SEAA),streams/conf/euromicro,https://dblp.org/streams/conf/euromicro,https://dblp.org/rdf/schema#Conference
Australasian Document Computing Symposium (ADCS),streams/conf/adcs,https://dblp.org/streams/conf/adcs,https://dblp.org/rdf/schema#Conference
European Conference on Intelligence and Security Informatics (EuroISI),streams/conf/euroisi,https://dblp.org/streams/conf/euroisi,https://dblp.org/rdf/schema#Conference
Automated Deduction in Geometry (ADG),streams/conf/adg,https://dblp.org/streams/conf/adg,https://dblp.org/rdf/schema#Conference
International Conference on Advanced Hybrid Information Processing (ADHIP),streams/conf/adhip,https://dblp.org/streams/conf/adhip,https://dblp.org/rdf/schema#Conference
"Internet, Multimedia Systems and Applications (EuroIMSA)",streams/conf/euroimsa,https://dblp.org/streams/conf/euroimsa,https://dblp.org/rdf/schema#Conference
"International Conference on Ad-Hoc, Mobile and Wireless Networks (ADHOC-NOW)",streams/conf/adhoc-now,https://dblp.org/streams/conf/adhoc-now,https://dblp.org/rdf/schema#Conference
International ICST Conference on Ad Hoc Network and Tools for ITs (ADHOCNETS),streams/conf/adhocnets,https://dblp.org/streams/conf/adhocnets,https://dblp.org/rdf/schema#Conference
European Workshop on Human-Computer Interaction and Information Retrieval (EuroHCIR),streams/conf/eurohcir,https://dblp.org/streams/conf/eurohcir,https://dblp.org/rdf/schema#Conference
European P4 Workshop (EuroP4),streams/conf/europ4,https://dblp.org/streams/conf/europ4,https://dblp.org/rdf/schema#Conference
Communications Infrastructure. Systems and Applications in Europe (EuropeComm),streams/conf/europecomm,https://dblp.org/streams/conf/europecomm,https://dblp.org/rdf/schema#Conference
International Conference on Autonomic Computing and Self-Organizing Systems (ACSOS),streams/conf/acsos,https://dblp.org/streams/conf/acsos,https://dblp.org/rdf/schema#Conference
International Doctoral Symposium on Applied Computation and Security Systems (ACSS),streams/conf/acss,https://dblp.org/streams/conf/acss,https://dblp.org/rdf/schema#Conference
European Conference on Parallel Processing (Euro-Par),streams/conf/europar,https://dblp.org/streams/conf/europar,https://dblp.org/rdf/schema#Conference
"Asilomar Conference on Signals, Systems and Computers (ACSCC)",streams/conf/acssc,https://dblp.org/streams/conf/acssc,https://dblp.org/rdf/schema#Conference
Advances in Computer Science and Technology (ACST),streams/conf/acst,https://dblp.org/streams/conf/acst,https://dblp.org/rdf/schema#Conference
International EuroPACS Conference (EuroPACS),streams/conf/europacs,https://dblp.org/streams/conf/europacs,https://dblp.org/rdf/schema#Conference
Australasian Computer Science Week (ACSW),streams/conf/acsw,https://dblp.org/streams/conf/acsw,https://dblp.org/rdf/schema#Conference
Applied Category Theory (ACT),streams/conf/act,https://dblp.org/streams/conf/act,https://dblp.org/rdf/schema#Conference
European Conference on Computer Systems (EuroSys),streams/conf/eurosys,https://dblp.org/streams/conf/eurosys,https://dblp.org/rdf/schema#Conference
International Conference on Advances in Computational Tools for Engineering Applications (ACTEA),streams/conf/actea,https://dblp.org/streams/conf/actea,https://dblp.org/rdf/schema#Conference
International Conference on Wireless Technologies for Humanitarian Relief (ACWR),streams/conf/acwr,https://dblp.org/streams/conf/acwr,https://dblp.org/rdf/schema#Conference
Wireless Systems and Mobility Workshop (EuroNGI),streams/conf/eurongi,https://dblp.org/streams/conf/eurongi,https://dblp.org/rdf/schema#Conference
Workshop on Adaptive AIoT Systems (AdaAIoTSys),streams/conf/adaaiotsys,https://dblp.org/streams/conf/adaaiotsys,https://dblp.org/rdf/schema#Conference
Ada Deutschland Tagung,streams/conf/adaD,https://dblp.org/streams/conf/adaD,https://dblp.org/rdf/schema#Conference
Workshop on Machine Learning and Systems (EuroMLSys),streams/conf/euromlsys,https://dblp.org/streams/conf/euromlsys,https://dblp.org/rdf/schema#Conference
International Conference on Reliable Software Technologies (Ada-Europe),streams/conf/adaEurope,https://dblp.org/streams/conf/adaEurope,https://dblp.org/rdf/schema#Conference
The Adaptive Web,streams/conf/adaptive,https://dblp.org/streams/conf/adaptive,https://dblp.org/rdf/schema#Conference
Conference on Semantics in Text Processing (STEP),streams/conf/acl-step,https://dblp.org/streams/conf/acl-step,https://dblp.org/rdf/schema#Conference
Workshop on the People's Web Meets NLP,streams/conf/acl-pwnlp,https://dblp.org/streams/conf/acl-pwnlp,https://dblp.org/rdf/schema#Conference
Workshop on Computational Approaches to Semitic Languages (SEMITIC),streams/conf/acl-semitic,https://dblp.org/streams/conf/acl-semitic,https://dblp.org/rdf/schema#Conference
International Workshop on Evaluating Information Access (EVIA),streams/conf/evia,https://dblp.org/streams/conf/evia,https://dblp.org/rdf/schema#Conference
Workshop on Chinese Language Processing (SIGHAN),streams/conf/acl-sighan,https://dblp.org/streams/conf/acl-sighan,https://dblp.org/rdf/schema#Conference
International Workshop on Natural Language Processing for Social Media (SocialNLP),streams/conf/acl-socialnlp,https://dblp.org/streams/conf/acl-socialnlp,https://dblp.org/rdf/schema#Conference
International Conference on Ecological Vehicles and Renewable Energies (EVER),streams/conf/ever,https://dblp.org/streams/conf/ever,https://dblp.org/rdf/schema#Conference
Workshop on Statistical Parsing of Morphologically Rich Languages (SPMRL),streams/conf/acl-spmrl,https://dblp.org/streams/conf/acl-spmrl,https://dblp.org/rdf/schema#Conference
Workshop on Structured Prediction for NLP (SPNLP),streams/conf/acl-spnlp,https://dblp.org/streams/conf/acl-spnlp,https://dblp.org/rdf/schema#Conference
IEEE Workshop on Detection and Recognition of Events in Video (EVENT),streams/conf/event,https://dblp.org/streams/conf/event,https://dblp.org/rdf/schema#Conference
European Conference on Applications of Evolutionary Computation (EvoApplications),streams/conf/evoapps,https://dblp.org/streams/conf/evoapps,https://dblp.org/rdf/schema#Conference
Workshop on Semantic Web and Information Extraction (SWAIE),streams/conf/acl-swaie,https://dblp.org/streams/conf/acl-swaie,https://dblp.org/rdf/schema#Conference
International Workshop on Evaluation of Natural Language and Speech Tools for Italian (EVALITA),streams/conf/evalita,https://dblp.org/streams/conf/evalita,https://dblp.org/rdf/schema#Conference
Workshop on Natural Language Processing Techniques for Educational Applications (NLP-TEA),streams/conf/acl-tea,https://dblp.org/streams/conf/acl-tea,https://dblp.org/rdf/schema#Conference
"Workshop on Trolling, Aggression and Cyberbullying (TRAC)",streams/conf/acl-trac,https://dblp.org/streams/conf/acl-trac,https://dblp.org/rdf/schema#Conference
Evaluation and Comparison of NLP Systems (Eval4NLP),streams/conf/eval4nlp,https://dblp.org/streams/conf/eval4nlp,https://dblp.org/rdf/schema#Conference
Workshop on Vision and Language (VL),streams/conf/acl-vl,https://dblp.org/streams/conf/acl-vl,https://dblp.org/rdf/schema#Conference
Workshop on Very Large Corpora (VLC),streams/conf/acl-vlc,https://dblp.org/streams/conf/acl-vlc,https://dblp.org/rdf/schema#Conference
"Electronic Information, the Visual Arts and Beyond Conference (EVA)",streams/conf/evaconf,https://dblp.org/streams/conf/evaconf,https://dblp.org/rdf/schema#Conference
ERCIM Workshop on Software Evolution (EVOL),streams/conf/evol,https://dblp.org/streams/conf/evol,https://dblp.org/rdf/schema#Conference
International Symposium on Evolutionary Robotics (ER),streams/conf/evorobot,https://dblp.org/streams/conf/evorobot,https://dblp.org/rdf/schema#Conference
International Workshop on Paraphrasing (IWP),streams/conf/acl-iwp,https://dblp.org/streams/conf/acl-iwp,https://dblp.org/rdf/schema#Conference
